Universidade;Unidade;Estado;Região;Curso;Categoria;Nota;Ensino;Pesquisa;Mercado;Inovação;Internacionalização
UFG;Goiânia;GO;Centro-Oeste;Eng Florestal;Cota EP RC 1,5 sm;570,29;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Eng Florestal;Cota EP RC ;570,18;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Eng Mecânica;Ampla Conc;723,26;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Eng Mecânica;Cota Esc Pública ;705,48;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Eng Mecânica;Cota Esc Pública 1,5 sm;668,54;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Eng Mecânica;Cota EP RC ;631,37;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Eng Mecânica;Cota EP RC 1,5 sm;622,76;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Eng Mecânica;PNE EP RC 1,5 sm;503,53;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Eng Química;Cota Esc Pública ;717,02;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Eng Química;Ampla Conc;710,4;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Eng Química;Cota Esc Pública 1,5 sm;663,45;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Eng Química;Cota EP RC ;633,76;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Eng Química;Cota EP RC 1,5 sm;600,47;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Eng Software;Ampla Conc;769,16;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Eng Software;Cota Esc Pública ;752,79;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Eng Software;Cota Esc Pública 1,5 sm;739,77;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Eng Software;Cota EP RC ;718,79;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Eng Software;Cota EP RC 1,5 sm;691,58;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Eng Software;PNE Cota Esc Pública 1,5 sm;605,33;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Eng Software;PNE EP RC 1,5 sm;603,34;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Engenharia Civil;Ampla Conc;708,31;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Engenharia Civil;Cota Esc Pública ;678,27;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Engenharia Civil;Cota Esc Pública 1,5 sm;656,79;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Engenharia Civil;Cota EP RC ;619,76;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Engenharia Civil;Cota EP RC 1,5 sm;609,78;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Engenharia Civil;PNE Cota Esc Pública 1,5 sm;510,04;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Engenharia Civil;PNE EP RC 1,5 sm;508,52;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Estatística;Ampla Conc;634,43;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Estatística;Cota Esc Pública ;611,74;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Estatística;Cota Esc Pública 1,5 sm;570,02;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Estatística;Cota EP RC ;540,65;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Estatística;Cota EP RC 1,5 sm;512,98;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Física;Cota Esc Pública ;676,42;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Física;Ampla Conc;657,87;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Física;Cota Esc Pública ;620,02;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Física;Ampla Conc;617,48;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Física;Ampla Conc;611,5;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Física;Cota Esc Pública ;607,98;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Física;Cota Esc Pública 1,5 sm;607,89;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Física;Cota EP RC ;596,47;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Física;Cota Esc Pública 1,5 sm;595,59;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Física;Cota EP RC 1,5 sm;577,26;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Física;Cota EP RC 1,5 sm;542,88;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Física;Cota Esc Pública 1,5 sm;541,35;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Física;Cota EP RC ;535,07;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Física;Cota EP RC ;519,52;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Física Médica;Cota Esc Pública ;662,78;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Física Médica;Ampla Conc;662,36;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Física Médica;Cota Esc Pública 1,5 sm;648,72;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Física Médica;Cota EP RC ;635,95;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Física Médica;Cota EP RC 1,5 sm;586,85;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Intelig Artificial;Ampla Conc;748,07;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Intelig Artificial;Cota Esc Pública ;746,08;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Intelig Artificial;Cota Esc Pública 1,5 sm;729,42;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Intelig Artificial;Cota EP RC ;686,53;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Intelig Artificial;Cota EP RC 1,5 sm;677,51;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Intelig Artificial;PNE EP RC 1,5 sm;588,3;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Intelig Artificial;PNE Cota Esc Pública 1,5 sm;576,21;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Matemática;Ampla Conc;638,08;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Matemática;Cota Esc Pública ;632,7;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Matemática;Cota EP RC ;626,88;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Matemática;Ampla Conc;626,48;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Matemática;Cota Esc Pública ;626,07;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Matemática;Cota Esc Pública 1,5 sm;617,72;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Matemática;Cota Esc Pública 1,5 sm;604,52;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Matemática;Cota EP RC ;588,44;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Matemática;Cota EP RC 1,5 sm;548,42;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Matemática;Cota EP RC 1,5 sm;548,19;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Matemática;PNE EP RC 1,5 sm;374,68;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Química;Ampla Conc;647,2;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Química;Cota Esc Pública ;618,52;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Química;Cota Esc Pública ;616,25;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Química;Ampla Conc;614,14;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Química;Ampla Conc;603,95;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Química;Cota EP RC ;603,85;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Química;Cota Esc Pública ;603,41;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Química;Cota Esc Pública 1,5 sm;600,88;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Química;Cota Esc Pública 1,5 sm;583,86;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Química;Cota EP RC ;565,38;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Química;PNE Cota Esc Pública 1,5 sm;561,74;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Química;Cota Esc Pública 1,5 sm;555,43;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Química;Cota EP RC 1,5 sm;555,16;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Química;Cota EP RC ;552,95;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Química;Cota EP RC 1,5 sm;530,34;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Química;Cota EP RC 1,5 sm;529,93;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Sist Informação;Ampla Conc;724,23;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Sist Informação;Cota Esc Pública ;711,93;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Sist Informação;Cota Esc Pública 1,5 sm;704,58;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Sist Informação;Cota EP RC ;659,87;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Sist Informação;Cota EP RC 1,5 sm;647,48;26,83;34,54;16,5;2,95;2,76
UFG;Goiânia;GO;Centro-Oeste;Sist Informação;PNE EP RC 1,5 sm;515,02;26,83;34,54;16,5;2,95;2,76
UFC;Crateús;CE;Nordeste;C da Computação;Cota Esc Pública ;672,3;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;C da Computação;Ampla Conc;643,7;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;C da Computação;Cota Esc Pública 1,5 sm;642,52;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;C da Computação;Cota EP RC 1,5 sm;607,8;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;C da Computação;Cota EP RC ;600,74;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;C da Computação;PNE EP RC 1,5 sm;444,32;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Eng Amb Sanitária;Cota Esc Pública ;615,42;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Eng Amb Sanitária;Cota Esc Pública 1,5 sm;613,72;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Eng Amb Sanitária;Ampla Conc;609,94;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Eng Amb Sanitária;Cota EP RC 1,5 sm;587,26;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Eng Amb Sanitária;Cota EP RC ;578,64;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Eng de Minas;Cota Esc Pública ;603,68;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Eng de Minas;Cota EP RC 1,5 sm;586,7;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Eng de Minas;Ampla Conc;583,26;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Eng de Minas;Cota Esc Pública 1,5 sm;581,18;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Eng de Minas;Cota EP RC ;569,38;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Engenharia Civil;Ampla Conc;673,84;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Engenharia Civil;Cota Esc Pública 1,5 sm;662,58;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Engenharia Civil;Cota Esc Pública ;651,94;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Engenharia Civil;Cota EP RC ;625,68;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Engenharia Civil;Cota EP RC 1,5 sm;624,8;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Engenharia Civil;PNE EP RC 1,5 sm;584,94;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Sist Informação;Ampla Conc;620,96;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Sist Informação;Cota Esc Pública 1,5 sm;613,56;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Sist Informação;Cota EP RC ;597,64;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Sist Informação;Cota Esc Pública ;591,84;27,57;38,41;16,97;2,91;3,61
UFC;Crateús;CE;Nordeste;Sist Informação;Cota EP RC 1,5 sm;581,94;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;C Atuariais;Cota Esc Pública ;656,2;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;C Atuariais;Ampla Conc;648,7;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;C Atuariais;Cota Esc Pública 1,5 sm;636,4;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;C Atuariais;Cota EP RC ;603,9;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;C Atuariais;Cota EP RC 1,5 sm;603,44;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;C da Computação;Ampla Conc;740,42;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;C da Computação;Cota Esc Pública ;731,72;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;C da Computação;Cota Esc Pública 1,5 sm;718,18;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;C da Computação;Cota EP RC ;685,14;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;C da Computação;Cota EP RC 1,5 sm;673,2;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;C da Computação;PNE EP RC 1,5 sm;610,82;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Ambiental;Ampla Conc;679,28;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Ambiental;Cota Esc Pública ;662,66;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Ambiental;Cota Esc Pública 1,5 sm;648,76;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Ambiental;Cota EP RC ;635,46;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Ambiental;Cota EP RC 1,5 sm;620,76;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Ambiental;PNE EP RC 1,5 sm;470,92;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Computação;Ampla Conc;746,58;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Computação;Cota Esc Pública ;724,82;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Computação;Cota Esc Pública 1,5 sm;697,64;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Computação;Cota EP RC ;674,22;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Computação;Cota EP RC 1,5 sm;644,12;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Computação;PNE EP RC 1,5 sm;451,3;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng de Alimentos;Cota Esc Pública 1,5 sm;640,82;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng de Alimentos;Ampla Conc;640,6;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng de Alimentos;Cota Esc Pública ;635,28;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng de Alimentos;Cota EP RC ;598,78;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng de Alimentos;Cota EP RC 1,5 sm;592,42;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng de Pesca;Ampla Conc;614,62;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng de Pesca;Cota Esc Pública ;612,46;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng de Pesca;Cota Esc Pública 1,5 sm;594,64;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng de Pesca;Cota EP RC ;576,48;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng de Pesca;Cota EP RC 1,5 sm;572,84;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng de Petróleo;Ampla Conc;681,86;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng de Petróleo;Cota Esc Pública 1,5 sm;656;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng de Petróleo;Cota EP RC ;626,94;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng de Petróleo;Cota EP RC 1,5 sm;618;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng de Petróleo;Cota Esc Pública ;614,94;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng de Petróleo;PNE EP RC 1,5 sm;471,02;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Elétrica;Ampla Conc;697,6;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Elétrica;Cota Esc Pública ;694,36;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Elétrica;Cota Esc Pública 1,5 sm;666,68;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Elétrica;Cota EP RC ;640,74;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Elétrica;Cota EP RC 1,5 sm;625,24;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Elétrica;PNE EP RC 1,5 sm;501,48;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Energ Renovável;Ampla Conc;699,58;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Energ Renovável;Cota Esc Pública 1,5 sm;665,9;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Energ Renovável;Cota Esc Pública ;660,64;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Energ Renovável;Cota EP RC ;643,92;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Energ Renovável;Cota EP RC 1,5 sm;618,64;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Energ Renovável;PNE EP RC 1,5 sm;448,4;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Mecânica;Ampla Conc;717,06;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Mecânica;Cota Esc Pública ;702,18;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Mecânica;Cota Esc Pública 1,5 sm;675,92;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Mecânica;Cota EP RC ;639,78;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Mecânica;Cota EP RC 1,5 sm;609,62;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Mecânica;PNE EP RC 1,5 sm;555,94;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Metalúrgica;Ampla Conc;644,26;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Metalúrgica;Cota Esc Pública ;643,56;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Metalúrgica;Cota EP RC ;601,42;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Metalúrgica;Cota Esc Pública 1,5 sm;596,14;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Metalúrgica;Cota EP RC 1,5 sm;589;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Prod Mecânica;Ampla Conc;703,96;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Prod Mecânica;Cota Esc Pública 1,5 sm;678,74;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Prod Mecânica;Cota Esc Pública ;670,54;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Prod Mecânica;Cota EP RC ;625,7;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Prod Mecânica;Cota EP RC 1,5 sm;603,52;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Prod Mecânica;PNE EP RC 1,5 sm;474,4;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Química;Ampla Conc;691,02;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Química;Cota Esc Pública 1,5 sm;659,64;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Química;Cota Esc Pública ;652,78;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Química;Cota EP RC ;640,32;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Química;Cota EP RC 1,5 sm;622,32;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Telecomunic.;Ampla Conc;660,9;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Telecomunic.;Cota Esc Pública 1,5 sm;657,72;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Telecomunic.;Cota Esc Pública ;647,6;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Telecomunic.;Cota EP RC 1,5 sm;609,96;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Telecomunic.;Cota EP RC ;604,32;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Eng Telecomunic.;PNE EP RC 1,5 sm;481,5;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Engenharia Civil;Ampla Conc;712,84;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Engenharia Civil;Cota Esc Pública ;706,46;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Engenharia Civil;Cota Esc Pública 1,5 sm;695,18;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Engenharia Civil;Cota EP RC ;651,64;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Engenharia Civil;Cota EP RC 1,5 sm;651,12;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Engenharia Civil;PNE Cota Esc Pública 1,5 sm;573,96;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Engenharia Civil;PNE EP RC 1,5 sm;544,74;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Estatística;Ampla Conc;625,16;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Estatística;Cota Esc Pública ;618,72;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Estatística;Cota Esc Pública 1,5 sm;612,4;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Estatística;Cota EP RC ;583,74;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Estatística;Cota EP RC 1,5 sm;581,16;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Estatística;PNE EP RC 1,5 sm;536,28;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Física;Ampla Conc;709,86;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Física;Cota Esc Pública ;678,7;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Física;Cota Esc Pública ;664,24;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Física;Cota Esc Pública 1,5 sm;659,64;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Física;Ampla Conc;644,32;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Física;Cota Esc Pública 1,5 sm;618,62;27,57;38,41;16,97;2,91;3,61
UFC;Fortaleza;CE;Nordeste;Física;Cota EP RC 1,5 sm;595,82;27,57;38,41;16,97;2,91;3,61
